"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-best-dog-number-hybrid"
"02/11/2026 18:43:35:918 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"151","6","100","3.5","Surround + Drive","10001","100","126","133","137","139","-412892458","6","Target","8","3.5","4","3","15","60","1","50","0"
"153","8","100","3.5","Surround + Drive","10001","100","74","81","88","92","217067683","8","Target","8","3.5","4","3","15","60","1","50","0"
"154","9","100","3.5","Surround + Drive","10001","100","61","67","75","79","-168307567","9","Target","8","3.5","4","3","15","60","1","50","0"
"155","10","100","3.5","Surround + Drive","10001","100","71","78","84","89","-230386569","10","Target","8","3.5","4","3","15","60","1","50","0"
"156","12","100","3.5","Surround + Drive","10001","100","79","85","92","95","2082254704","12","Target","8","3.5","4","3","15","60","1","50","0"
"157","15","100","3.5","Surround + Drive","10001","100","67","71","74","76","689332353","15","Target","8","3.5","4","3","15","60","1","50","0"
"158","20","100","3.5","Surround + Drive","10001","100","65","68","75","81","-939788453","20","Target","8","3.5","4","3","15","60","1","50","0"
"159","25","100","3.5","Surround + Drive","10001","100","52","56","62","65","784341431","25","Target","8","3.5","4","3","15","60","1","50","0"
"161","0","100","4","Surround + Drive","10001","11.134858142732158","962","9506","-1","-1","822094582","0","Target","8","4","4","3","15","60","1","50","0"
"162","1","100","4","Surround + Drive","10001","0.0029996250468691415","683","-1","-1","-1","1264852413","1","Target","8","4","4","3","15","60","1","50","0"
"163","2","100","4","Surround + Drive","10001","12.413323334583177","549","819","-1","-1","-751071687","2","Target","8","4","4","3","15","60","1","50","0"
"160","30","100","3.5","Surround + Drive","10001","100","52","56","62","66","556773833","30","Target","8","3.5","4","3","15","60","1","50","0"
"164","3","100","4","Surround + Drive","10001","99.78565179352582","630","1636","2122","2193","-2026342388","3","Target","8","4","4","3","15","60","1","50","0"
"165","4","100","4","Surround + Drive","10001","100","234","290","345","357","-92562722","4","Target","8","4","4","3","15","60","1","50","0"
"166","5","100","4","Surround + Drive","10001","100","176","184","190","192","1705682353","5","Target","8","4","4","3","15","60","1","50","0"
"167","6","100","4","Surround + Drive","10001","100","203","215","224","229","578918652","6","Target","8","4","4","3","15","60","1","50","0"
"168","7","100","4","Surround + Drive","10001","100","109","117","124","128","1957340636","7","Target","8","4","4","3","15","60","1","50","0"
"169","8","100","4","Surround + Drive","10001","100","82","88","94","96","940325945","8","Target","8","4","4","3","15","60","1","50","0"
"170","9","100","4","Surround + Drive","10001","100","62","69","74","79","1544252190","9","Target","8","4","4","3","15","60","1","50","0"
"171","10","100","4","Surround + Drive","10001","100","67","72","84","90","445029071","10","Target","8","4","4","3","15","60","1","50","0"
"173","15","100","4","Surround + Drive","10001","100","51","56","60","64","1192958949","15","Target","8","4","4","3","15","60","1","50","0"
"172","12","100","4","Surround + Drive","10001","100","74","82","86","88","-1196434770","12","Target","8","4","4","3","15","60","1","50","0"
"174","20","100","4","Surround + Drive","10001","100","51","55","59","65","1650578847","20","Target","8","4","4","3","15","60","1","50","0"
"177","0","100","5","Surround + Drive","10001","11.081864766904136","1817","-1","-1","-1","-1125061673","0","Target","8","5","4","3","15","60","1","50","0"
"175","25","100","4","Surround + Drive","10001","100","61","67","72","77","-1755239246","25","Target","8","4","4","3","15","60","1","50","0"
"178","1","100","5","Surround + Drive","10001","0.3968253968253968","-1","-1","-1","-1","-1554941675","1","Target","8","5","4","3","15","60","1","50","0"
"176","30","100","4","Surround + Drive","10001","100","62","64","69","73","-1782630932","30","Target","8","4","4","3","15","60","1","50","0"
"179","2","100","5","Surround + Drive","10001","17.026996625421823","643","691","-1","-1","1046612609","2","Target","8","5","4","3","15","60","1","50","0"
"180","3","100","5","Surround + Drive","10001","99.976127984002","209","610","1021","1042","1573004731","3","Target","8","5","4","3","15","60","1","50","0"
"181","4","100","5","Surround + Drive","10001","100","573","597","619","664","1331898531","4","Target","8","5","4","3","15","60","1","50","0"
"182","5","100","5","Surround + Drive","10001","100","231","237","245","250","599756584","5","Target","8","5","4","3","15","60","1","50","0"
"183","6","100","5","Surround + Drive","10001","100","93","98","103","108","872944298","6","Target","8","5","4","3","15","60","1","50","0"
"184","7","100","5","Surround + Drive","10001","100","98","105","109","112","-871438418","7","Target","8","5","4","3","15","60","1","50","0"
"185","8","100","5","Surround + Drive","10001","100","67","72","76","78","-1638857767","8","Target","8","5","4","3","15","60","1","50","0"
"187","10","100","5","Surround + Drive","10001","100","69","76","85","88","-672632196","10","Target","8","5","4","3","15","60","1","50","0"
"186","9","100","5","Surround + Drive","10001","100","63","68","73","77","-1150221508","9","Target","8","5","4","3","15","60","1","50","0"
"188","12","100","5","Surround + Drive","10001","100","55","59","62","66","-1285725944","12","Target","8","5","4","3","15","60","1","50","0"
"189","15","100","5","Surround + Drive","10001","100","51","56","60","64","1998996018","15","Target","8","5","4","3","15","60","1","50","0"
"190","20","100","5","Surround + Drive","10001","100","52","56","61","69","-1800989364","20","Target","8","5","4","3","15","60","1","50","0"
"193","0","100","7.5","Surround + Drive","10001","23.024496937882766","2262","3280","3356","3363","2057300352","0","Target","8","7.5","4","3","15","60","1","50","0"
"191","25","100","5","Surround + Drive","10001","100","49","54","57","59","822351789","25","Target","8","5","4","3","15","60","1","50","0"
"192","30","100","5","Surround + Drive","10001","100","54","59","63","66","1950224045","30","Target","8","5","4","3","15","60","1","50","0"
"194","1","100","7.5","Surround + Drive","10001","0.0022497187851518562","452","-1","-1","-1","-36154797","1","Target","8","7.5","4","3","15","60","1","50","0"
"195","2","100","7.5","Surround + Drive","10001","11.450193725784278","305","387","-1","-1","-551537834","2","Target","8","7.5","4","3","15","60","1","50","0"
"196","3","100","7.5","Surround + Drive","10001","74.99887514060742","1306","1769","6133","6230","1913676758","3","Target","8","7.5","4","3","15","60","1","50","0"
