"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-max-sheep-number-hybrid"
"02/11/2026 18:45:26:301 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"143","0","300","1","Surround + Drive","10000","14.253041666666666","3908","-1","-1","-1","382070662","0","Target","8","1","4","3","15","60","1","50","0"
"145","0","300","1","Surround + Drive","10000","22.238333333333333","-1","-1","-1","-1","1324209391","0","Target","8","1","4","3","15","60","1","50","0"
"144","0","300","1","Surround + Drive","10000","27.53141666666667","2430","-1","-1","-1","-1409353107","0","Target","8","1","4","3","15","60","1","50","0"
"151","0","300","2","Surround + Drive","10000","20.134666666666668","7642","-1","-1","-1","-1902298835","0","Target","8","2","4","3","15","60","1","50","0"
"148","0","300","1.5","Surround + Drive","10000","8.741499999999998","-1","-1","-1","-1","86957179","0","Target","8","1.5","4","3","15","60","1","50","0"
"147","0","300","1.5","Surround + Drive","10000","39.97816666666667","2289","-1","-1","-1","333127999","0","Target","8","1.5","4","3","15","60","1","50","0"
"150","0","300","1.5","Surround + Drive","10000","9.068833333333332","-1","-1","-1","-1","-58088063","0","Target","8","1.5","4","3","15","60","1","50","0"
"146","0","300","1.5","Surround + Drive","10000","18.692625","1633","-1","-1","-1","1498754954","0","Target","8","1.5","4","3","15","60","1","50","0"
"149","0","300","1.5","Surround + Drive","10000","22.180208333333333","1886","-1","-1","-1","354948441","0","Target","8","1.5","4","3","15","60","1","50","0"
"152","0","300","2","Surround + Drive","10000","9.225666666666667","-1","-1","-1","-1","871979048","0","Target","8","2","4","3","15","60","1","50","0"
"153","0","300","2","Surround + Drive","10000","24.258375","1619","-1","-1","-1","572040806","0","Target","8","2","4","3","15","60","1","50","0"
"154","0","300","2","Surround + Drive","10000","20.565083333333334","4672","-1","-1","-1","1106009784","0","Target","8","2","4","3","15","60","1","50","0"
"155","0","300","2","Surround + Drive","10000","14.7835","-1","-1","-1","-1","-2057747002","0","Target","8","2","4","3","15","60","1","50","0"
"156","0","300","2.5","Surround + Drive","10000","11.05325","-1","-1","-1","-1","2141374836","0","Target","8","2.5","4","3","15","60","1","50","0"
"157","0","300","2.5","Surround + Drive","10000","3.7316666666666665","-1","-1","-1","-1","1590827491","0","Target","8","2.5","4","3","15","60","1","50","0"
"158","0","300","2.5","Surround + Drive","10000","18.93616666666667","9514","-1","-1","-1","-597793791","0","Target","8","2.5","4","3","15","60","1","50","0"
"160","0","300","2.5","Surround + Drive","10000","16.6635","-1","-1","-1","-1","-1478519098","0","Target","8","2.5","4","3","15","60","1","50","0"
"161","0","300","3","Surround + Drive","10000","23.40716666666667","3704","-1","-1","-1","-1828886915","0","Target","8","3","4","3","15","60","1","50","0"
"159","0","300","2.5","Surround + Drive","10000","28.659583333333334","3335","-1","-1","-1","-1922448393","0","Target","8","2.5","4","3","15","60","1","50","0"
"164","0","300","3","Surround + Drive","10000","11.267333333333333","-1","-1","-1","-1","1319858162","0","Target","8","3","4","3","15","60","1","50","0"
"163","0","300","3","Surround + Drive","10000","31.769875","1756","-1","-1","-1","1892260044","0","Target","8","3","4","3","15","60","1","50","0"
"162","0","300","3","Surround + Drive","10000","15.337416666666668","-1","-1","-1","-1","560634330","0","Target","8","3","4","3","15","60","1","50","0"
"165","0","300","3","Surround + Drive","10000","28.103","2017","-1","-1","-1","1011620470","0","Target","8","3","4","3","15","60","1","50","0"
"166","0","300","3.5","Surround + Drive","10000","12.840416666666668","-1","-1","-1","-1","-115063324","0","Target","8","3.5","4","3","15","60","1","50","0"
"167","0","300","3.5","Surround + Drive","10000","12.802833333333332","-1","-1","-1","-1","1847870292","0","Target","8","3.5","4","3","15","60","1","50","0"
"168","0","300","3.5","Surround + Drive","10000","25.94225","3546","-1","-1","-1","1212685431","0","Target","8","3.5","4","3","15","60","1","50","0"
